actual,predicted,residual
7575,11400.295,-3825.294921875
10995,10203.356,791.6435546875
2400,7296.0723,-4896.072265625
7995,8147.873,-152.873046875
12000,6404.5103,5595.48974609375
16995,13454.087,3540.9130859375
7450,9162.362,-1712.3623046875
4500,6132.555,-1632.55517578125
9990,12577.333,-2587.3330078125
33590,32163.45,1426.55078125
28997,26934.037,2062.962890625
3999,2088.8574,1910.142578125
6000,8262.872,-2262.8720703125
34990,34794.883,195.1171875
18500,19336.441,-836.44140625
6499,6636.9614,-137.96142578125
4300,5301.778,-1001.77783203125
8980,7804.684,1175.31591796875
25995,30404.092,-4409.091796875
25995,17097.99,8897.009765625
4999,4520.21,478.7900390625
26990,26344.293,645.70703125
8995,5938.366,3056.6337890625
8000,6501.606,1498.39404296875
12499,11331.59,1167.41015625
11899,8879.172,3019.828125
32000,27574.098,4425.90234375
25990,26071.062,-81.0625
9950,22530.143,-12580.142578125
17800,19770.55,-1970.55078125
28392,23110.56,5281.439453125
14500,11140.755,3359.2451171875
8500,6491.013,2008.98681640625
23995,23517.79,477.2109375
26998,25796.092,1201.908203125
19990,18397.19,1592.810546875
10995,5877.8096,5117.1904296875
16995,11554.343,5440.6572265625
13999,15158.796,-1159.7958984375
9950,12850.349,-2900.3486328125
18194,25100.193,-6906.193359375
34368,21844.041,12523.958984375
11999,14258.712,-2259.7119140625
30590,25119.81,5470.189453125
36488,30544.268,5943.732421875
8445,17647.6,-9202.599609375
15995,16064.225,-69.224609375
15900,12759.264,3140.736328125
29900,28465.168,1434.83203125
8895,6778.2896,2116.71044921875
7500,17030.959,-9530.958984375
30590,30267.062,322.9375
9980,13187.166,-3207.166015625
26990,27303.342,-313.341796875
22900,20460.799,2439.201171875
21990,20907.97,1082.029296875
5500,5703.969,-203.96923828125
2300,4657.446,-2357.44580078125
43998,48510.74,-4512.73828125
46800,36696.297,10103.703125
10995,18866.771,-7871.771484375
19993,16582.936,3410.064453125
4500,5210.282,-710.2822265625
6495,4675.2046,1819.79541015625
12000,7323.453,4676.546875
5500,7970.0,-2470.0
8905,14618.138,-5713.1376953125
21990,21430.67,559.330078125
18890,15213.471,3676.529296875
29995,30244.916,-249.916015625
4800,6808.966,-2008.9658203125
5490,7537.9136,-2047.91357421875
10990,11148.686,-158.685546875
28990,25531.584,3458.416015625
19995,20781.54,-786.5390625
7299,8109.437,-810.43701171875
24950,23339.84,1610.16015625
6000,-12051.682,18051.681640625
19989,19064.26,924.740234375
15962,17649.758,-1687.7578125
4195,6962.2573,-2767.25732421875
42995,42317.832,677.16796875
17977,29051.393,-11074.392578125
4900,3577.623,1322.376953125
4800,4452.908,347.091796875
14977,12344.982,2632.017578125
7495,12906.881,-5411.880859375
15840,6376.913,9463.0869140625
39990,39622.234,367.765625
3995,5496.605,-1501.60498046875
5250,2910.2168,2339.783203125
24999,13153.812,11845.1884765625
9977,13566.49,-3589.490234375
30990,32980.08,-1990.078125
18895,29405.068,-10510.068359375
21672,23554.656,-1882.65625
6595,9050.813,-2455.8134765625
25995,14077.6875,11917.3125
10499,7284.092,3214.908203125
36944,26391.549,10552.451171875
3900,3244.5554,655.444580078125
9997,9902.273,94.7265625
26900,11603.999,15296.0009765625
3700,2883.4048,816.59521484375
3000,10651.956,-7651.9560546875
1900,1931.58,-31.5799560546875
15999,8845.82,7153.1796875
5999,6627.0474,-628.04736328125
10500,10345.171,154.8291015625
19942,32268.02,-12326.01953125
5400,13672.993,-8272.9931640625
19000,18586.33,413.669921875
10995,5927.985,5067.01513671875
3995,9407.102,-5412.1015625
10800,10438.677,361.3232421875
8499,5880.975,2618.02490234375
28500,30573.621,-2073.62109375
22990,23099.033,-109.033203125
6500,5566.56,933.43994140625
23981,24027.11,-46.109375
13995,10008.824,3986.17578125
14988,19598.473,-4610.47265625
14400,28139.674,-13739.673828125
38991,42099.58,-3108.578125
19995,17410.645,2584.35546875
4788,11257.255,-6469.2548828125
2900,13022.614,-10122.6142578125
14900,9963.523,4936.4765625
2200,4509.541,-2309.541015625
25000,19684.967,5315.033203125
2500,10268.086,-7768.0859375
30990,30348.562,641.4375
16800,13433.665,3366.3349609375
5999,6798.333,-799.3330078125
32988,27431.012,5556.98828125
6900,8100.509,-1200.5087890625
2995,6792.1323,-3797.13232421875
4800,5302.841,-502.8408203125
15998,12263.368,3734.6318359375
9250,11410.165,-2160.1650390625
4500,5559.181,-1059.18115234375
3900,5547.174,-1647.173828125
13950,13122.493,827.5068359375
5685,7763.6006,-2078.6005859375
6999,9169.575,-2170.5751953125
3500,4551.2153,-1051.21533203125
35999,30440.014,5558.986328125
10395,6675.3438,3719.65625
37944,45767.023,-7823.0234375
30999,17986.314,13012.685546875
20604,19614.625,989.375
7700,5956.399,1743.60107421875
11800,8720.21,3079.7900390625
18977,21668.607,-2691.607421875
1400,2783.9565,-1383.95654296875
3900,4910.5137,-1010.513671875
36888,32033.303,4854.697265625
7200,17570.176,-10370.17578125
56409,48801.066,7607.93359375
16480,16813.027,-333.02734375
6995,6871.4976,123.50244140625
5000,20786.174,-15786.173828125
18999,13107.029,5891.970703125
5975,5788.4814,186.5185546875
35998,33978.43,2019.5703125
3900,5493.237,-1593.23681640625
32000,20495.648,11504.3515625
8995,14427.012,-5432.01171875
13467,14367.958,-900.9580078125
10991,9371.203,1619.796875
28412,30622.146,-2210.146484375
2999,3626.2227,-627.22265625
29995,13713.74,16281.259765625
27000,20796.178,6203.822265625
38995,34803.266,4191.734375
3800,10697.663,-6897.6630859375
5998,6176.0874,-178.08740234375
10950,20113.521,-9163.521484375
9900,12690.765,-2790.7646484375
8900,7594.748,1305.251953125
4995,5479.297,-484.296875
6900,6724.6577,175.34228515625
9000,7401.941,1598.05908203125
43900,44102.344,-202.34375
15990,19770.43,-3780.4296875
8995,13307.156,-4312.15625
21999,32264.066,-10265.06640625
5900,9601.566,-3701.56640625
21495,28755.951,-7260.951171875
12899,17741.83,-4842.830078125
13988,9797.005,4190.9951171875
4350,6343.81,-1993.81005859375
11000,11871.627,-871.626953125
73900,17404.512,56495.48828125
12995,12920.223,74.77734375
6100,7936.728,-1836.72802734375
32800,31716.854,1083.146484375
37900,50104.566,-12204.56640625
10500,16989.291,-6489.291015625
5499,5408.8354,90.16455078125
6995,5940.1367,1054.86328125
21979,43501.58,-21522.578125
28000,27321.947,678.052734375
22995,22121.135,873.865234375
21997,22681.418,-684.41796875
38900,30721.818,8178.181640625
7950,6936.4556,1013.54443359375
33590,32702.582,887.41796875
21990,21978.576,11.423828125
29900,27882.754,2017.24609375
3000,6857.3784,-3857.37841796875
59999,59618.574,380.42578125
10995,9828.884,1166.1162109375
15995,17930.574,-1935.57421875
32950,28301.508,4648.4921875
9995,5719.758,4275.2421875
22988,18501.502,4486.498046875
14900,11281.753,3618.2470703125
3900,3179.9163,720.083740234375
15398,15427.842,-29.841796875
6478,4931.2207,1546.779296875
19590,20224.004,-634.00390625
59980,63469.734,-3489.734375
22997,22449.75,547.25
3599,5063.405,-1464.40478515625
15995,16719.975,-724.974609375
7995,5872.9297,2122.0703125
6490,6289.4526,200.54736328125
16595,17024.312,-429.3125
18988,17294.049,1693.951171875
4900,11048.187,-6148.1865234375
46990,46713.453,276.546875
8399,12627.939,-4228.939453125
19042,17817.7,1224.30078125
34982,30980.768,4001.232421875
28997,30889.371,-1892.37109375
10999,9823.023,1175.9765625
16000,16710.402,-710.40234375
14999,21828.14,-6829.140625
4250,3427.9067,822.09326171875
11799,13648.902,-1849.90234375
10995,11253.286,-258.2861328125
39500,35070.516,4429.484375
3999,5049.437,-1050.43701171875
18988,9090.8,9897.2001953125
24995,25855.223,-860.22265625
29989,34767.98,-4778.98046875
34990,27713.354,7276.646484375
17900,13141.397,4758.6025390625
11000,28623.709,-17623.708984375
5299,5535.3457,-236.345703125
3900,5356.9233,-1456.92333984375
1800,4859.2363,-3059.236328125
19500,7870.122,11629.8779296875
27995,26933.934,1061.06640625
15900,14556.247,1343.7529296875
5000,5345.1978,-345.19775390625
35000,30958.137,4041.86328125
5900,6206.872,-306.8720703125
44189,41528.95,2660.05078125
5000,6514.02,-1514.02001953125
48900,48315.117,584.8828125
26500,25714.725,785.275390625
16500,14457.577,2042.4228515625
11990,11822.452,167.5478515625
25995,23540.049,2454.951171875
5495,11785.404,-6290.404296875
16995,12813.71,4181.2900390625
11995,10511.133,1483.8671875
8985,7625.977,1359.02294921875
14888,31872.986,-16984.986328125
25999,25146.893,852.107421875
1500,6244.8564,-4744.8564453125
35990,33284.004,2705.99609375
29590,29543.646,46.353515625
2600,2821.545,-221.544921875
30590,30267.062,322.9375
22995,23390.15,-395.150390625
35900,24686.037,11213.962890625
14995,9075.549,5919.451171875
9991,15320.421,-5329.4208984375
4599,7333.9688,-2734.96875
6000,13492.952,-7492.9521484375
17250,38066.562,-20816.5625
16000,32537.033,-16537.033203125
39999,39617.18,381.8203125
26590,26989.455,-399.455078125
25950,26350.234,-400.234375
15995,22632.137,-6637.13671875
19777,29033.953,-9256.953125
9995,6739.6816,3255.318359375
7900,10065.308,-2165.3076171875
10250,9705.329,544.6708984375
8350,9106.894,-756.8935546875
9000,9969.4795,-969.4794921875
15880,9473.415,6406.5849609375
27990,27185.762,804.23828125
9500,7385.016,2114.98388671875
2800,3884.3625,-1084.362548828125
17995,9607.151,8387.8486328125
19595,27141.973,-7546.97265625
35996,35739.17,256.828125
27990,28403.762,-413.76171875
31990,29011.055,2978.9453125
39900,58444.152,-18544.15234375
2500,3142.9126,-642.91259765625
19950,14088.605,5861.39453125
14562,18151.875,-3589.875
5995,7158.6577,-1163.65771484375
39990,39745.133,244.8671875
14999,13527.11,1471.8896484375
10990,11148.686,-158.685546875
2995,5789.4995,-2794.49951171875
11950,21800.406,-9850.40625
20000,15190.308,4809.6923828125
8495,16073.431,-7578.4306640625
11980,8169.367,3810.6328125
8500,11757.113,-3257.11328125
23500,26820.9,-3320.900390625
37500,41543.72,-4043.71875
9000,8884.863,115.13671875
2000,2981.0398,-981.039794921875
5999,5441.5693,557.4306640625
42900,42097.824,802.17578125
14200,13222.57,977.4296875
23995,14561.369,9433.630859375
14999,11106.781,3892.21875
21500,25218.006,-3718.005859375
58995,55008.74,3986.26171875
4325,5002.0864,-677.08642578125
33395,5754.823,27640.1767578125
17893,14514.054,3378.9462890625
23999,26030.967,-2031.966796875
33990,33962.562,27.4375
21990,10308.897,11681.1025390625
45729,35990.152,9738.84765625
10500,16278.104,-5778.103515625
9500,14572.46,-5072.4599609375
8999,10487.105,-1488.10546875
15995,13965.999,2029.0009765625
37995,32689.354,5305.646484375
4350,8567.616,-4217.6162109375
7500,16197.964,-8697.9638671875
37990,37475.08,514.921875
9995,17622.254,-7627.25390625
15000,17358.541,-2358.541015625
19900,16408.342,3491.658203125
2850,7211.028,-4361.02783203125
46995,46038.65,956.3515625
38990,26674.91,12315.08984375
7900,11157.938,-3257.9384765625
18590,19463.615,-873.615234375
34990,26391.549,8598.451171875
12995,11124.656,1870.34375
15999,19718.162,-3719.162109375
12750,11906.293,843.70703125
56500,51790.09,4709.91015625
16990,17739.637,-749.63671875
19500,12090.943,7409.056640625
18995,18455.926,539.07421875
35999,37021.957,-1022.95703125
6400,9480.727,-3080.7265625
7900,4890.228,3009.77197265625
14500,11262.19,3237.8095703125
34500,33803.223,696.77734375
2500,3095.9358,-595.935791015625
2990,4965.9434,-1975.943359375
6988,14885.231,-7897.2314453125
12999,12275.358,723.6416015625
2000,2740.8179,-740.81787109375
13977,15855.381,-1878.380859375
1500,3142.9126,-1642.91259765625
34990,35073.848,-83.84765625
2900,3031.832,-131.83203125
8475,10222.859,-1747.859375
16995,15008.922,1986.078125
16188,16723.607,-535.607421875
35990,34332.004,1657.99609375
16900,22382.033,-5482.033203125
26990,27303.342,-313.341796875
12995,16529.385,-3534.384765625
5600,6954.9023,-1354.90234375
21990,9888.34,12101.66015625
21590,16797.283,4792.716796875
5995,5961.1406,33.859375
65999,60659.918,5339.08203125
7000,8030.0405,-1030.04052734375
13995,8740.532,5254.4677734375
39990,41077.375,-1087.375
6995,11515.341,-4520.3408203125
14999,10880.53,4118.4697265625
39999,33868.953,6130.046875
18500,15407.157,3092.8427734375
63999,59265.055,4733.9453125
5600,5431.746,168.25390625
27950,15242.197,12707.802734375
28995,17220.791,11774.208984375
22991,23156.773,-165.7734375
4590,11346.248,-6756.248046875
40000,26391.414,13608.5859375
23995,25583.549,-1588.548828125
7488,8504.073,-1016.0732421875
9495,8504.839,990.1611328125
39990,39622.234,367.765625
21990,23910.322,-1920.322265625
54900,32049.12,22850.880859375
22989,25941.91,-2952.91015625
10500,9363.28,1136.7197265625
7870,6674.7905,1195.20947265625
8499,10603.152,-2104.15234375
13990,9692.356,4297.6435546875
17995,17274.068,720.931640625
35999,37021.957,-1022.95703125
40000,40699.758,-699.7578125
28995,19711.309,9283.69140625
11995,25925.88,-13930.880859375
82900,83136.08,-236.078125
14960,20121.33,-5161.330078125
34995,32638.639,2356.361328125
17600,15118.668,2481.33203125
3995,2772.706,1222.2939453125
46888,47350.75,-462.75
5997,5760.3384,236.66162109375
32995,28371.258,4623.7421875
14480,17150.404,-2670.404296875
17590,31128.193,-13538.193359375
4900,6841.1367,-1941.13671875
37998,37831.715,166.28515625
32795,19663.04,13131.9609375
39990,39745.133,244.8671875
15990,20774.887,-4784.88671875
30998,29997.389,1000.611328125
29950,22216.324,7733.67578125
12900,13686.715,-786.71484375
3500,4280.514,-780.51416015625
16990,14943.507,2046.4931640625
54880,53256.195,1623.8046875
53990,52925.383,1064.6171875
4995,4413.342,581.658203125
9400,8778.739,621.2607421875
28590,26686.91,1903.08984375
22590,27913.666,-5323.666015625
35500,22292.893,13207.107421875
25887,29416.434,-3529.43359375
39990,38147.984,1842.015625
4900,4756.8936,143.1064453125
7980,11025.331,-3045.3310546875
4995,4570.631,424.369140625
599,6240.504,-5641.50390625
14950,11908.219,3041.78125
25990,28356.04,-2366.0390625
40590,36787.93,3802.0703125
22990,25340.496,-2350.49609375
39999,30817.402,9181.59765625
16500,38218.582,-21718.58203125
23997,18511.69,5485.310546875
5995,4865.9214,1129.07861328125
6700,9038.329,-2338.3291015625
34995,28706.633,6288.3671875
2500,2980.4492,-480.44921875
6999,4697.059,2301.94091796875
42997,27738.035,15258.96484375
18995,8831.532,10163.4677734375
3900,3536.1924,363.8076171875
3900,4196.454,-296.4541015625
23900,7587.3906,16312.609375
32990,31887.408,1102.591796875
9500,11503.7705,-2003.7705078125
6900,6696.958,203.0419921875
29575,28477.643,1097.357421875
1500,17972.018,-16472.017578125
9995,7629.012,2365.98779296875
14983,14618.089,364.9111328125
4900,13387.472,-8487.4716796875
6495,7049.286,-554.2861328125
9999,8164.377,1834.623046875
13590,14267.675,-677.6748046875
19996,16901.264,3094.736328125
51995,52546.707,-551.70703125
18700,17664.123,1035.876953125
11800,15384.397,-3584.3974609375
7995,5398.315,2596.68505859375
5500,4553.986,946.01416015625
15919,16878.896,-959.896484375
4950,6691.1694,-1741.16943359375
2500,4319.744,-1819.744140625
4997,5590.2524,-593.25244140625
26250,20594.084,5655.916015625
23998,24680.379,-682.37890625
4500,5344.699,-844.69921875
17800,14479.964,3320.0361328125
8991,5788.4814,3202.5185546875
11499,20410.55,-8911.55078125
35990,33288.855,2701.14453125
6390,6795.761,-405.76123046875
62990,57906.55,5083.44921875
7000,7407.0645,-407.064453125
36997,17468.703,19528.296875
17989,19305.957,-1316.95703125
10000,40616.27,-30616.26953125
7495,9484.319,-1989.3193359375
8995,7557.4556,1437.54443359375
6800,4360.3154,2439.6845703125
9300,10711.608,-1411.6083984375
16000,12261.971,3738.029296875
5888,11407.178,-5519.177734375
32590,33474.402,-884.40234375
7250,8688.302,-1438.3017578125
7900,8090.569,-190.56884765625
7950,7519.455,430.544921875
32995,14407.8955,18587.1044921875
800,7761.5747,-6961.57470703125
5722,5460.218,261.7822265625
5000,10900.735,-5900.7353515625
15500,20708.896,-5208.896484375
12000,14071.859,-2071.859375
37590,24309.678,13280.322265625
10000,11593.794,-1593.7939453125
5000,5200.6577,-200.65771484375
21988,20544.355,1443.64453125
27900,27891.61,8.390625
10995,13902.119,-2907.119140625
40590,40556.77,33.23046875
5495,12007.189,-6512.189453125
25495,27172.29,-1677.2890625
20995,19371.525,1623.474609375
2300,3364.997,-1064.9970703125
22837,31199.373,-8362.373046875
9800,11515.341,-1715.3408203125
34999,31136.879,3862.12109375
9600,11071.752,-1471.751953125
6995,10851.744,-3856.744140625
17990,16707.986,1282.013671875
53998,47404.844,6593.15625
10975,9670.659,1304.3408203125
9990,9726.818,263.181640625
17990,16765.848,1224.15234375
7999,12061.822,-4062.822265625
34590,34875.684,-285.68359375
42990,46966.066,-3976.06640625
11900,10228.426,1671.57421875
19995,22041.104,-2046.103515625
12388,12654.063,-266.0634765625
9900,8270.922,1629.078125
33765,26082.22,7682.779296875
9499,10423.229,-924.228515625
4499,9540.266,-5041.265625
33995,30618.223,3376.77734375
9995,10125.379,-130.37890625
6495,7061.2734,-566.2734375
9900,30369.867,-20469.8671875
11900,11884.599,15.4013671875
14995,15267.059,-272.05859375
14995,10723.066,4271.93359375
14495,14852.803,-357.802734375
37988,37154.816,833.18359375
86999,77314.54,9684.4609375
5300,3941.3672,1358.6328125
18500,11644.671,6855.3291015625
554,33725.08,-33171.078125
26741,25426.121,1314.87890625
19994,22374.342,-2380.341796875
33990,33875.633,114.3671875
26990,30339.566,-3349.56640625
8800,3232.1448,5567.855224609375
6999,10575.388,-3576.3876953125
49995,49831.39,163.609375
5900,7961.25,-2061.25
1500,4931.2207,-3431.220703125
22990,22620.814,369.185546875
43999,34803.266,9195.734375
45995,38323.94,7671.05859375
53480,44191.496,9288.50390625
50000,31028.158,18971.841796875
8000,7958.942,41.05810546875
50900,38071.316,12828.68359375
11999,13525.242,-1526.2421875
3000,4591.8076,-1591.8076171875
9546,24624.84,-15078.83984375
2488,2551.1787,-63.1787109375
5990,6602.6523,-612.65234375
12995,20065.3,-7070.30078125
39995,37682.543,2312.45703125
17487,17942.498,-455.498046875
33971,42034.33,-8063.328125
2500,5900.755,-3400.7548828125
9995,10586.242,-591.2421875
46995,46038.65,956.3515625
6995,9661.097,-2666.0966796875
37590,37275.906,314.09375
11000,5467.491,5532.5087890625
24768,28462.186,-3694.185546875
29990,36193.25,-6203.25
9079,3396.9702,5682.02978515625
26999,12838.419,14160.5810546875
7995,8590.249,-595.2490234375
15000,16196.797,-1196.796875
4199,8150.2915,-3951.29150390625
16995,21491.514,-4496.513671875
26995,25298.783,1696.216796875
3750,4412.5186,-662.5185546875
42997,30369.867,12627.1328125
6500,7646.7734,-1146.7734375
8994,13127.865,-4133.865234375
15987,8844.439,7142.560546875
17987,20519.643,-2532.642578125
8990,16264.14,-7274.1396484375
26990,26899.658,90.341796875
17200,14863.2705,2336.7294921875
5999,6265.0444,-266.04443359375
31995,31508.27,486.73046875
45000,35052.664,9947.3359375
7500,5686.0215,1813.978515625
20490,18867.62,1622.380859375
5995,8584.24,-2589.240234375
10233,8177.3916,2055.6083984375
3977,6838.7944,-2861.79443359375
7990,6854.5586,1135.44140625
9425,13563.261,-4138.2607421875
11988,10793.303,1194.697265625
12288,7549.89,4738.10986328125
8599,12524.203,-3925.203125
32999,23849.596,9149.404296875
15991,18980.826,-2989.826171875
11991,19362.41,-7371.41015625
43900,44102.344,-202.34375
8595,13897.486,-5302.486328125
6800,5763.623,1036.376953125
4500,3558.004,941.99609375
9995,11314.012,-1319.01171875
4000,1897.2797,2102.7203369140625
13997,10876.584,3120.416015625
20960,27803.352,-6843.3515625
44950,41917.8,3032.19921875
27296,33817.082,-6521.08203125
19990,24722.396,-4732.396484375
5200,4949.2686,250.7314453125
6595,12797.178,-6202.177734375
995,2014.2166,-1019.216552734375
8999,10301.233,-1302.2333984375
3200,2564.1187,635.88134765625
33888,37200.79,-3312.7890625
5800,11205.527,-5405.52734375
19900,19475.475,424.525390625
23195,23469.803,-274.802734375
15497,11216.708,4280.2919921875
39990,33924.227,6065.7734375
30990,30794.889,195.111328125
10995,17091.344,-6096.34375
10400,16176.569,-5776.5693359375
17995,21077.361,-3082.361328125
10995,8012.71,2982.2900390625
4200,6979.093,-2779.0927734375
13495,14696.235,-1201.2353515625
7499,8093.143,-594.14306640625
18450,44663.453,-26213.453125
7500,7556.9614,-56.96142578125
3995,5411.839,-1416.8388671875
15300,15009.844,290.15625
18990,21964.41,-2974.41015625
3000,3997.3674,-997.367431640625
15912,10621.445,5290.5546875
7999,6938.8145,1060.185546875
23990,21691.969,2298.03125
4000,11926.548,-7926.5478515625
31999,30953.89,1045.109375
36999,28646.48,8352.51953125
35990,33429.133,2560.8671875
25300,33934.23,-8634.23046875
47999,35895.586,12103.4140625
13990,14288.425,-298.4248046875
8690,14105.1,-5415.099609375
26998,17340.25,9657.75
27995,30990.236,-2995.236328125
18995,14626.107,4368.892578125
10400,24356.291,-13956.291015625
14200,15710.001,-1510.0009765625
3000,3574.392,-574.39208984375
15000,19238.658,-4238.658203125
37999,35784.516,2214.484375
36990,33844.734,3145.265625
5500,6383.2754,-883.275390625
42998,50775.688,-7777.6875
5600,7313.574,-1713.57421875
8650,7802.215,847.78515625
28000,25938.703,2061.296875
10999,13671.346,-2672.345703125
16998,16479.604,518.396484375
35990,35299.38,690.62109375
33990,34356.78,-366.78125
57993,57410.285,582.71484375
5800,11932.366,-6132.3662109375
19900,16928.492,2971.5078125
6575,5691.348,883.65185546875
21995,22297.367,-302.3671875
13995,7214.383,6780.6171875
6300,9556.982,-3256.982421875
17500,15796.013,1703.9873046875
4000,5726.4697,-1726.4697265625
34990,35073.848,-83.84765625
10743,8283.919,2459.0810546875
12995,17655.604,-4660.603515625
30193,34267.805,-4074.8046875
4500,4779.719,-279.71923828125
6650,8735.984,-2085.984375
43999,34692.258,9306.7421875
16200,13487.933,2712.0673828125
7995,8181.9146,-186.91455078125
8500,8224.638,275.3623046875
11900,13523.525,-1623.525390625
2988,5770.1846,-2782.1845703125
703,6382.439,-5679.43896484375
38590,38672.848,-82.84765625
23989,20093.637,3895.36328125
16922,24650.414,-7728.4140625
4700,5902.763,-1202.76318359375
38590,38197.684,392.31640625
9200,11718.391,-2518.390625
34999,26180.494,8818.505859375
8900,8523.866,376.1337890625
3995,4357.3984,-362.3984375
20590,24412.035,-3822.03515625
27900,21094.973,6805.02734375
14495,21396.947,-6901.947265625
34000,33621.426,378.57421875
13794,12711.669,1082.3310546875
46825,40236.492,6588.5078125
43997,42972.375,1024.625
9900,15187.793,-5287.79296875
34995,33787.14,1207.859375
32990,33482.14,-492.140625
10999,9593.478,1405.5224609375
5800,13269.033,-7469.033203125
19590,21700.203,-2110.203125
4872,4491.356,380.64404296875
24444,17486.078,6957.921875
24995,19665.234,5329.765625
41500,42031.125,-531.125
5600,5153.339,446.6611328125
9995,9187.085,807.9150390625
37944,45767.023,-7823.0234375
16997,29337.592,-12340.591796875
56498,27552.58,28945.419921875
1500,5763.301,-4263.30078125
27999,24799.18,3199.8203125
16590,17602.623,-1012.623046875
9700,30118.27,-20418.26953125
2200,5214.4634,-3014.46337890625
11800,16547.664,-4747.6640625
3000,3152.2322,-152.232177734375
33500,30418.578,3081.421875
32944,26545.906,6398.09375
74999,63759.95,11239.05078125
29990,29622.834,367.166015625
25995,27593.4,-1598.400390625
11000,10517.281,482.71875
20900,31613.871,-10713.87109375
19995,14622.84,5372.16015625
18000,16407.021,1592.978515625
7999,5473.9717,2525.0283203125
8900,7551.0225,1348.9775390625
31990,29575.648,2414.3515625
19990,32114.307,-12124.306640625
14900,13038.534,1861.4658203125
10998,28205.586,-17207.5859375
73900,62724.062,11175.9375
8900,3389.582,5510.41796875
22990,20510.588,2479.412109375
54999,40885.594,14113.40625
11999,13632.161,-1633.1611328125
11995,13972.844,-1977.84375
4250,7777.738,-3527.73779296875
22359,35651.645,-13292.64453125
52283,47852.42,4430.578125
10500,14130.203,-3630.203125
34998,40776.266,-5778.265625
11990,11136.579,853.4208984375
7999,6716.1797,1282.8203125
50885,52519.516,-1634.515625
3999,3854.545,144.455078125
14995,18943.982,-3948.982421875
3200,2977.857,222.14306640625
10997,8383.319,2613.6806640625
5995,6848.0215,-853.021484375
18300,14941.479,3358.521484375
25989,22067.574,3921.42578125
3500,6198.7583,-2698.75830078125
37999,44670.742,-6671.7421875
9990,13656.0625,-3666.0625
20995,20751.53,243.470703125
4000,3969.0952,30.90478515625
23999,14586.348,9412.65234375
39990,39622.234,367.765625
39990,40689.21,-699.2109375
26990,27303.342,-313.341796875
27990,25918.938,2071.0625
40590,36787.93,3802.0703125
20990,22092.246,-1102.24609375
14499,7639.07,6859.93017578125
19590,20224.004,-634.00390625
25500,24476.604,1023.396484375
21500,20763.73,736.26953125
2500,4308.6006,-1808.6005859375
23995,26686.113,-2691.11328125
13995,14055.975,-60.974609375
24024,18948.322,5075.677734375
40590,40556.77,33.23046875
7700,14974.275,-7274.275390625
26499,19770.305,6728.6953125
37100,56520.02,-19420.01953125
1900,5754.823,-3854.8232421875
37800,23374.084,14425.916015625
9000,12464.253,-3464.2529296875
15500,18303.395,-2803.39453125
10995,10503.88,491.1201171875
4700,4040.876,659.1240234375
8900,6662.705,2237.294921875
6400,6353.026,46.97412109375
38900,37894.383,1005.6171875
6999,13274.707,-6275.70703125
9995,8113.7046,1881.29541015625
14988,20142.955,-5154.955078125
15400,10904.701,4495.298828125
34900,20975.465,13924.53515625
3000,5716.1094,-2716.109375
5000,9226.681,-4226.6806640625
9950,9201.341,748.6591796875
6100,11424.873,-5324.873046875
11499,13858.936,-2359.935546875
6900,6944.7,-44.7001953125
9950,11536.085,-1586.0849609375
9500,9068.644,431.3564453125
28988,24394.783,4593.216796875
6890,5896.8022,993.19775390625
10995,6323.759,4671.2412109375
11900,11069.562,830.4384765625
9995,14211.344,-4216.34375
19500,14217.737,5282.2626953125
1500,3497.391,-1997.39111328125
14913,14964.881,-51.880859375
76995,66649.65,10345.3515625
6499,11251.552,-4752.5517578125
2500,3966.0142,-1466.01416015625
5000,5687.3496,-687.349609375
13990,14912.103,-922.1025390625
17491,22016.773,-4525.7734375
16900,25598.041,-8698.041015625
20600,21987.043,-1387.04296875
3400,3793.794,-393.7939453125
42999,31623.762,11375.23828125
3995,8821.401,-4826.4013671875
8900,7361.657,1538.3427734375
44997,35230.3,9766.69921875
1500,17670.283,-16170.283203125
11995,13906.259,-1911.2587890625
20590,20752.02,-162.01953125
6599,8577.514,-1978.513671875
23977,21783.734,2193.265625
5995,10279.471,-4284.470703125
23500,22485.355,1014.64453125
15900,14556.247,1343.7529296875
8950,8837.925,112.0751953125
5995,6790.887,-795.88720703125
19990,17189.547,2800.453125
5000,7208.405,-2208.40478515625
13999,15140.827,-1141.8271484375
12500,12217.791,282.208984375
7000,2999.6084,4000.3916015625
26987,29869.895,-2882.89453125
21288,19633.21,1654.7890625
17990,9059.061,8930.939453125
21990,23303.523,-1313.5234375
32500,32346.264,153.736328125
7995,12939.493,-4944.4931640625
4981,6223.462,-1242.4619140625
23995,28931.824,-4936.82421875
3995,3985.888,9.112060546875
12997,12745.772,251.2275390625
34995,30121.396,4873.603515625
9000,15516.224,-6516.2236328125
9500,9011.529,488.470703125
19900,13448.339,6451.6611328125
35990,34332.004,1657.99609375
53877,53588.523,288.4765625
9000,11652.852,-2652.8515625
26995,16978.791,10016.208984375
16850,18103.377,-1253.376953125
19998,15462.603,4535.3974609375
30995,19629.53,11365.470703125
62990,62512.707,477.29296875
39999,23333.432,16665.568359375
4500,2985.3267,1514.67333984375
44999,25966.986,19032.013671875
17450,20334.13,-2884.130859375
40590,40556.77,33.23046875
25999,26962.557,-963.556640625
39995,38575.54,1419.4609375
6000,4881.6895,1118.310546875
44990,39513.773,5476.2265625
