actual,predicted,residual
29995,36777.51,-6782.51171875
29588,37725.61,-8137.609375
29990,23329.34,6660.66015625
32990,32414.416,575.583984375
1014,38747.348,-37733.34765625
53995,38798.16,15196.83984375
23595,27373.441,-3778.44140625
33999,27305.883,6693.1171875
42590,40660.734,1929.265625
22900,20424.533,2475.466796875
10688,16528.629,-5840.62890625
14990,15471.702,-481.7021484375
18000,18224.623,-224.623046875
18750,18491.547,258.453125
8500,6551.222,1948.77783203125
15657,14006.402,1650.59765625
3400,5749.658,-2349.658203125
42997,28845.045,14151.955078125
17995,14805.001,3189.9990234375
27900,17797.227,10102.7734375
6595,3558.0273,3036.97265625
29987,20779.086,9207.9140625
2500,5584.318,-3084.31787109375
25995,29588.793,-3593.79296875
14200,14480.988,-280.98828125
18990,23970.264,-4980.263671875
30990,30620.955,369.044921875
4950,6082.5815,-1132.58154296875
5295,5348.6016,-53.6015625
22994,40667.98,-17673.98046875
38500,38603.53,-103.53125
10950,11657.541,-707.541015625
16995,16660.047,334.953125
22988,32881.168,-9893.16796875
5999,8161.229,-2162.22900390625
8800,9348.847,-548.8466796875
5500,5648.5464,-148.54638671875
2950,4638.3486,-1688.3486328125
15995,18672.361,-2677.361328125
3000,6254.2188,-3254.21875
10900,15555.345,-4655.3447265625
11995,12475.365,-480.365234375
3495,4528.41,-1033.41015625
4995,6673.652,-1678.65185546875
3999,4798.7954,-799.79541015625
13988,25242.074,-11254.07421875
14881,29389.691,-14508.69140625
1500,2407.416,-907.416015625
10990,10909.983,80.0166015625
47980,47578.273,401.7265625
850,4943.2056,-4093.20556640625
9995,10244.688,-249.6884765625
7981,10393.985,-2412.9853515625
18000,18540.262,-540.26171875
1500,1740.003,-240.0030517578125
6997,7764.211,-767.2109375
25995,16528.629,9466.37109375
16590,22105.477,-5515.4765625
12995,17385.879,-4390.87890625
5990,7205.266,-1215.26611328125
10995,9583.988,1411.01171875
6900,9357.016,-2457.015625
3500,4259.1694,-759.16943359375
15990,22581.24,-6591.240234375
14193,6800.5474,7392.45263671875
55990,53961.695,2028.3046875
12590,12761.414,-171.4140625
9995,8072.14,1922.85986328125
28000,25510.941,2489.05859375
24500,27680.71,-3180.7109375
9950,13749.849,-3799.8486328125
29590,29446.0,144.0
19750,17034.568,2715.431640625
27995,27514.615,480.384765625
8495,6579.2173,1915.78271484375
17995,17456.943,538.056640625
34990,34531.285,458.71484375
8999,5170.988,3828.01220703125
13595,13845.428,-250.427734375
42999,30213.97,12785.029296875
6495,8052.829,-1557.8291015625
26990,27097.582,-107.58203125
12998,13184.425,-186.4248046875
30990,32150.14,-1160.140625
4500,7169.686,-2669.68603515625
6900,11559.475,-4659.474609375
20990,22296.498,-1306.498046875
17590,19429.018,-1839.017578125
24995,25310.227,-315.2265625
10900,8160.58,2739.419921875
19999,24735.67,-4736.669921875
39954,43230.996,-3276.99609375
29777,26057.504,3719.49609375
17995,11541.08,6453.919921875
14404,13383.439,1020.560546875
9995,11160.996,-1165.99609375
35900,35272.77,627.23046875
29990,32540.371,-2550.37109375
47999,47694.08,304.921875
14995,8709.917,6285.0830078125
21999,21640.2,358.80078125
3999,4071.8225,-72.822509765625
17990,20844.113,-2854.11328125
62990,62806.18,183.8203125
26990,26929.889,60.111328125
17699,21192.898,-3493.8984375
22387,19772.162,2614.837890625
77999,37013.03,40985.96875
18988,13374.336,5613.6640625
52599,51976.766,622.234375
7999,9597.58,-1598.580078125
4999,7330.458,-2331.4580078125
26990,25634.033,1355.966796875
5999,4403.559,1595.44091796875
34590,33997.105,592.89453125
11999,7801.6367,4197.36328125
29990,30761.508,-771.5078125
4995,4672.868,322.1318359375
4000,8820.355,-4820.35546875
9495,7029.841,2465.1591796875
30950,28286.793,2663.20703125
4950,9740.208,-4790.2080078125
35990,34904.125,1085.875
30990,30977.62,12.380859375
28777,21136.184,7640.81640625
34990,26765.16,8224.83984375
9488,10578.414,-1090.4140625
15990,19773.494,-3783.494140625
10995,10490.576,504.423828125
3500,5858.7715,-2358.771484375
1234,1821.264,-587.2640380859375
3000,6465.091,-3465.0908203125
24000,20733.477,3266.5234375
13985,15362.449,-1377.44921875
49998,49924.81,73.19140625
40900,34697.664,6202.3359375
7999,10293.432,-2294.431640625
24590,23986.574,603.42578125
3999,3855.8896,143.1103515625
3250,13595.519,-10345.5185546875
13800,11955.261,1844.7392578125
4275,4111.2856,163.71435546875
7250,6470.5854,779.41455078125
16500,13710.985,2789.0146484375
6995,7137.6313,-142.63134765625
29920,24625.6,5294.400390625
21687,13425.1875,8261.8125
14999,21316.766,-6317.765625
4050,6539.5103,-2489.51025390625
8999,11075.074,-2076.07421875
9250,12169.519,-2919.5185546875
6000,6322.294,-322.2939453125
34657,34549.992,107.0078125
5990,5855.734,134.26611328125
4250,7586.688,-3336.68798828125
11995,14065.807,-2070.806640625
30995,24030.154,6964.845703125
27900,27702.145,197.85546875
19999,18752.146,1246.853515625
52484,35280.94,17203.05859375
4150,6306.1,-2156.10009765625
10995,9874.018,1120.982421875
39590,34053.84,5536.16015625
16250,19961.094,-3711.09375
24993,23925.55,1067.44921875
47000,35383.01,11616.98828125
5800,6728.2485,-928.24853515625
6999,9513.203,-2514.203125
13995,16660.047,-2665.046875
29995,21434.406,8560.59375
13754,14166.073,-412.0732421875
5950,7982.707,-2032.70703125
34600,34447.145,152.85546875
2000,6017.47,-4017.47021484375
36990,36884.15,105.8515625
14995,16553.43,-1558.4296875
18990,24626.398,-5636.3984375
25990,25514.352,475.6484375
2950,5159.1904,-2209.1904296875
8999,12516.418,-3517.41796875
47999,45480.332,2518.66796875
5550,9599.533,-4049.533203125
2275,5078.456,-2803.4560546875
27990,28345.87,-355.869140625
6500,6989.4053,-489.4052734375
7990,6826.4146,1163.58544921875
11900,13384.034,-1484.0341796875
5100,6144.5586,-1044.55859375
4300,5535.0415,-1235.04150390625
8450,6297.9204,2152.07958984375
18990,21750.725,-2760.724609375
19693,11786.048,7906.9521484375
3495,4121.3154,-626.3154296875
19590,20268.637,-678.63671875
19999,21194.3,-1195.30078125
5995,11535.948,-5540.9482421875
38888,37691.73,1196.26953125
33000,31204.99,1795.009765625
7495,5881.617,1613.3828125
7990,6177.0396,1812.96044921875
30990,30620.955,369.044921875
13995,18367.031,-4372.03125
6000,7520.83,-1520.830078125
7200,7765.523,-565.52294921875
16995,17494.049,-499.048828125
2000,2342.4556,-342.45556640625
3500,4717.499,-1217.4990234375
21498,18177.074,3320.92578125
14900,16053.667,-1153.6669921875
44189,41472.46,2716.5390625
12995,11977.771,1017.228515625
34995,27449.133,7545.8671875
11995,14572.798,-2577.7978515625
6950,6914.263,35.73681640625
17800,20171.195,-2371.1953125
10995,9583.988,1411.01171875
7495,5787.0005,1707.99951171875
39999,62729.977,-22730.9765625
12976,10551.586,2424.4140625
11995,11195.397,799.6025390625
40750,69623.766,-28873.765625
8550,8221.417,328.5830078125
19900,13484.017,6415.9833984375
34800,32137.963,2662.037109375
6995,14254.884,-7259.8837890625
5600,5494.768,105.23193359375
5695,11983.504,-6288.50390625
35000,28748.318,6251.681640625
12900,14090.782,-1190.7822265625
13995,10571.157,3423.8427734375
67995,48879.5,19115.5
75995,45439.34,30555.66015625
26500,21706.35,4793.650390625
32000,31650.553,349.447265625
25990,25378.87,611.130859375
6500,5762.369,737.630859375
15000,8004.9385,6995.0615234375
23995,22880.7,1114.30078125
6995,6500.913,494.0869140625
4485,6589.6216,-2104.62158203125
11599,12744.678,-1145.677734375
21499,23980.756,-2481.755859375
4500,6018.732,-1518.73193359375
45995,53435.844,-7440.84375
26885,28935.36,-2050.359375
1000,10005.863,-9005.86328125
32990,33010.727,-20.7265625
13880,11712.09,2167.91015625
41900,32313.012,9586.98828125
9499,14773.72,-5274.7197265625
12697,15223.207,-2526.20703125
5900,4448.157,1451.8427734375
2200,3408.051,-1208.051025390625
17500,12778.682,4721.318359375
9000,13311.934,-4311.93359375
23900,16692.113,7207.88671875
5995,6897.235,-902.23486328125
9500,10995.762,-1495.76171875
7495,13029.274,-5534.2744140625
18775,14529.662,4245.337890625
9995,4519.6934,5475.306640625
3000,2821.3015,178.698486328125
30990,36046.844,-5056.84375
22995,21703.436,1291.564453125
3200,5296.35,-2096.35009765625
11900,5447.6416,6452.3583984375
44995,46096.56,-1101.55859375
6800,12227.638,-5427.6376953125
14590,14874.366,-284.3662109375
24990,25195.768,-205.767578125
20990,23249.9,-2259.900390625
29999,36091.426,-6092.42578125
8293,15441.081,-7148.0810546875
5500,4951.3564,548.6435546875
20990,23249.9,-2259.900390625
7500,6299.5503,1200.44970703125
4200,5675.4097,-1475.40966796875
27983,26298.963,1684.037109375
2100,3148.9417,-1048.941650390625
10000,11041.719,-1041.71875
26999,26682.217,316.783203125
23990,24243.996,-253.99609375
17200,11686.375,5513.625
34995,33634.277,1360.72265625
5995,6494.211,-499.2109375
15000,12911.621,2088.37890625
5990,5979.971,10.02880859375
69000,69075.79,-75.7890625
7995,8055.603,-60.60302734375
12995,10800.481,2194.5185546875
19500,12832.4375,6667.5625
6951,13355.227,-6404.2265625
17671,28083.861,-10412.861328125
30990,32543.383,-1553.3828125
12950,19830.066,-6880.06640625
7195,10943.98,-3748.98046875
2990,3832.5674,-842.5673828125
3700,14752.386,-11052.3857421875
2900,4479.0576,-1579.0576171875
9495,7954.6416,1540.3583984375
3950,9404.164,-5454.1640625
34995,37396.24,-2401.23828125
9987,13957.564,-3970.564453125
13850,11865.187,1984.8134765625
69500,68697.234,802.765625
16990,17477.4,-487.400390625
11900,11227.09,672.91015625
4900,4797.418,102.58203125
31999,31567.998,431.001953125
27995,26001.309,1993.69140625
10500,12902.732,-2402.732421875
18999,23234.578,-4235.578125
29590,29446.0,144.0
11995,13051.986,-1056.986328125
10900,12635.784,-1735.7841796875
2950,2698.606,251.39404296875
29590,29446.0,144.0
34995,27569.984,7425.015625
5900,5593.32,306.68017578125
37495,32235.717,5259.283203125
8995,8897.673,97.3271484375
26995,28221.844,-1226.84375
19990,20397.178,-407.177734375
4900,4926.473,-26.47314453125
8250,6441.3096,1808.6904296875
9995,9513.607,481.392578125
11000,10362.709,637.291015625
32995,43579.97,-10584.96875
10500,10226.315,273.6845703125
42990,39317.45,3672.55078125
39450,33848.49,5601.51171875
24777,25591.207,-814.20703125
11995,14040.602,-2045.6015625
4950,6142.102,-1192.10205078125
4995,9535.446,-4540.4462890625
10200,12463.124,-2263.1240234375
11950,15667.395,-3717.39453125
6988,7764.3154,-776.3154296875
4200,5358.3755,-1158.37548828125
20998,14826.423,6171.5771484375
9988,7037.6626,2950.33740234375
39900,38295.125,1604.875
29875,16949.035,12925.96484375
27990,28587.625,-597.625
7000,6845.8057,154.1943359375
13995,18527.51,-4532.509765625
4000,11366.794,-7366.7939453125
27990,28345.87,-355.869140625
34995,28514.7,6480.30078125
16188,15919.955,268.044921875
5900,9077.066,-3177.06640625
6995,10421.781,-3426.78125
8500,7794.506,705.494140625
6995,6822.4727,172.52734375
39997,35546.613,4450.38671875
23999,21939.219,2059.78125
2995,5317.51,-2322.509765625
4300,4711.3203,-411.3203125
8495,9732.246,-1237.24609375
15990,17282.654,-1292.654296875
37999,36063.76,1935.23828125
58900,69186.77,-10286.7734375
37990,37988.72,1.28125
13900,13106.785,793.21484375
32995,29827.06,3167.939453125
43998,34913.19,9084.80859375
1999,9791.768,-7792.767578125
51999,40843.35,11155.6484375
32995,29580.604,3414.396484375
16990,13854.853,3135.1474609375
29995,29666.834,328.166015625
33990,31910.16,2079.83984375
44997,36442.156,8554.84375
15995,15923.568,71.431640625
20990,12141.006,8848.994140625
27990,28186.674,-196.673828125
29999,27253.19,2745.810546875
13999,15308.366,-1309.3662109375
10997,8774.47,2222.5302734375
15995,18199.838,-2204.837890625
7000,6108.8403,891.15966796875
11995,20300.316,-8305.31640625
31455,33167.465,-1712.46484375
28591,38438.934,-9847.93359375
2750,6070.0083,-3320.00830078125
63990,61765.152,2224.84765625
30998,29816.309,1181.69140625
26999,13962.479,13036.521484375
11995,18150.287,-6155.287109375
7499,13340.256,-5841.255859375
2988,5874.9004,-2886.900390625
28981,30793.404,-1812.404296875
8500,8259.274,240.7255859375
35990,26517.35,9472.650390625
7499,11562.579,-4063.5791015625
5495,12995.447,-7500.447265625
12000,8895.874,3104.1259765625
16999,18738.19,-1739.189453125
35590,35854.65,-264.6484375
8997,8738.19,258.8095703125
1000,3141.5466,-2141.546630859375
30000,42011.727,-12011.7265625
2000,2669.799,-669.799072265625
29990,29957.742,32.2578125
35990,33089.65,2900.3515625
10750,11314.2,-564.2001953125
21800,22654.7,-854.69921875
5800,6028.517,-228.51708984375
42995,37419.332,5575.66796875
38590,38396.246,193.75390625
6495,4367.859,2127.14111328125
24590,25181.023,-591.0234375
53290,51976.766,1313.234375
37990,37988.72,1.28125
4000,7976.27,-3976.27001953125
5450,3888.255,1561.7451171875
3200,4694.8306,-1494.83056640625
17499,22215.107,-4716.107421875
21990,22085.508,-95.5078125
10995,13722.985,-2727.9853515625
8800,6493.271,2306.72900390625
9125,5584.039,3540.9609375
38498,26961.623,11536.376953125
8591,8504.599,86.4013671875
8900,7947.269,952.73095703125
48999,36504.535,12494.46484375
24990,14548.817,10441.1826171875
14500,15794.396,-1294.396484375
11495,20843.572,-9348.572265625
24995,13251.6,11743.400390625
18987,20166.77,-1179.76953125
6999,6114.5815,884.41845703125
28995,22238.828,6756.171875
13595,11820.415,1774.5849609375
19777,19399.896,377.103515625
30000,20803.098,9196.90234375
6995,12482.487,-5487.4873046875
32995,25868.352,7126.6484375
5600,7086.5547,-1486.5546875
3500,6837.116,-3337.1162109375
14337,13996.175,340.8251953125
4499,6648.6665,-2149.66650390625
28480,18932.78,9547.220703125
5995,12293.438,-6298.4384765625
7950,13861.709,-5911.708984375
4500,5803.9727,-1303.97265625
25995,26299.363,-304.36328125
68995,42777.043,26217.95703125
10487,25627.684,-15140.68359375
4500,4333.7246,166.275390625
20489,17311.12,3177.880859375
7450,8358.09,-908.08984375
8000,5768.1724,2231.82763671875
13990,10691.762,3298.23828125
33990,34131.766,-141.765625
7000,9627.558,-2627.5576171875
5950,8177.772,-2227.77197265625
49990,48609.406,1380.59375
16500,16421.906,78.09375
6800,6070.253,729.7470703125
25250,29382.182,-4132.181640625
5000,5392.9624,-392.96240234375
15997,11670.6875,4326.3125
21990,24736.832,-2746.83203125
17598,12172.483,5425.5166015625
8995,8330.022,664.9775390625
4350,3570.7095,779.29052734375
39981,38647.543,1333.45703125
14337,23045.24,-8708.240234375
5200,6332.626,-1132.6259765625
18442,18748.24,-306.240234375
10500,10372.841,127.1591796875
50995,45554.316,5440.68359375
28990,29716.732,-726.732421875
7400,7383.4546,16.54541015625
800,1105.7859,-305.785888671875
19495,21811.838,-2316.837890625
13000,11697.204,1302.7958984375
6000,5650.4688,349.53125
2995,5596.9937,-2601.99365234375
18998,23228.53,-4230.529296875
3400,4194.704,-794.7041015625
26990,26929.889,60.111328125
39488,41379.38,-1891.37890625
24590,24911.348,-321.34765625
7000,8052.5054,-1052.50537109375
40590,40655.367,-65.3671875
35337,40711.36,-5374.359375
13299,15185.406,-1886.40625
21995,16077.493,5917.5068359375
15491,10165.894,5325.1064453125
9975,10310.846,-335.845703125
6840,10852.937,-4012.9365234375
6500,6550.308,-50.30810546875
31800,32640.455,-840.455078125
14000,17432.893,-3432.892578125
27000,30168.195,-3168.1953125
7800,9638.856,-1838.8564453125
3500,3274.3613,225.638671875
27995,28657.299,-662.298828125
14495,14222.563,272.4365234375
10000,5990.028,4009.97216796875
39900,38295.125,1604.875
2988,5322.8267,-2334.82666015625
6500,4513.2764,1986.7236328125
39995,46971.477,-6976.4765625
4995,8328.433,-3333.4326171875
10299,6237.0415,4061.95849609375
39990,40902.02,-912.01953125
49997,50014.258,-17.2578125
59999,63997.72,-3998.71875
7999,7821.264,177.73583984375
4882,6007.379,-1125.37890625
9995,9617.522,377.4775390625
34990,25668.062,9321.9375
43900,41263.887,2636.11328125
10000,11232.792,-1232.7919921875
9499,8933.512,565.48828125
9990,7538.7817,2451.21826171875
17590,14879.316,2710.68359375
6500,13057.502,-6557.501953125
6500,6883.6875,-383.6875
24780,17502.277,7277.72265625
2990,5319.5317,-2329.53173828125
3000,3456.4219,-456.421875
19994,35280.94,-15286.94140625
27254,22022.793,5231.20703125
31995,13204.086,18790.9140625
6995,6987.528,7.47216796875
4495,5182.542,-687.5419921875
9800,12972.646,-3172.646484375
7700,8716.427,-1016.4267578125
7950,21980.049,-14030.048828125
42881,32411.26,10469.740234375
5500,10566.788,-5066.7880859375
4000,10617.018,-6617.017578125
22990,31476.887,-8486.88671875
5999,5374.6045,624.3955078125
2000,2997.1536,-997.153564453125
5995,6306.1978,-311.19775390625
27495,25240.125,2254.875
18995,11041.989,7953.0107421875
49991,37060.57,12930.4296875
9600,11231.38,-1631.3798828125
11999,6742.576,5256.423828125
6750,10503.335,-3753.3349609375
33995,34520.37,-525.37109375
7995,15639.946,-7644.9462890625
18000,12963.648,5036.3515625
16384,13652.538,2731.4619140625
7999,16609.648,-8610.6484375
28590,24670.262,3919.73828125
37995,25239.29,12755.7109375
25600,16295.435,9304.5654296875
45587,38302.047,7284.953125
16950,15511.189,1438.810546875
45590,45588.266,1.734375
5500,6684.306,-1184.30615234375
39999,41217.543,-1218.54296875
21990,21923.352,66.6484375
36790,26675.98,10114.01953125
8950,12524.451,-3574.451171875
5995,6668.6606,-673.66064453125
44990,46068.08,-1078.078125
1950,6831.1636,-4881.16357421875
7600,11225.276,-3625.2763671875
6495,11645.752,-5150.751953125
17900,31661.69,-13761.689453125
25950,31343.824,-5393.82421875
5900,9235.042,-3335.0419921875
3950,5226.5024,-1276.50244140625
5900,6324.63,-424.6298828125
18990,26517.35,-7527.349609375
8295,5030.399,3264.60107421875
10950,15193.918,-4243.91796875
1000,8986.792,-7986.7919921875
32999,21780.676,11218.32421875
53990,49224.258,4765.7421875
37900,39988.15,-2088.1484375
14500,13512.033,987.966796875
18998,19212.34,-214.33984375
9800,16368.123,-6568.123046875
13200,21464.484,-8264.484375
31495,17524.031,13970.96875
17999,11672.622,6326.3779296875
3500,4329.3325,-829.33251953125
26990,26929.889,60.111328125
17974,16049.227,1924.7734375
24995,22539.71,2455.2890625
9995,11363.1,-1368.099609375
27990,28029.008,-39.0078125
6800,12792.442,-5992.4423828125
12999,10113.524,2885.4755859375
15470,13441.289,2028.7109375
37999,34079.133,3919.8671875
18900,14155.031,4744.96875
7650,11733.99,-4083.990234375
8995,11799.833,-2804.8330078125
15950,16340.809,-390.80859375
9595,7529.8223,2065.177734375
24990,25195.768,-205.767578125
15995,27195.459,-11200.458984375
16990,17477.4,-487.400390625
27995,41472.46,-13477.4609375
8000,12813.478,-4813.4775390625
6950,8106.5625,-1156.5625
5000,5379.965,-379.96484375
38888,37691.73,1196.26953125
8995,12463.63,-3468.6298828125
39950,36162.42,3787.578125
23799,26433.05,-2634.05078125
4995,4844.1416,150.8583984375
19900,22631.428,-2731.427734375
30900,25794.59,5105.41015625
43995,33612.82,10382.1796875
5995,11960.861,-5965.861328125
8990,8521.221,468.779296875
18990,36128.37,-17138.37109375
12990,13867.617,-877.6171875
7000,8458.71,-1458.7099609375
38990,32543.383,6446.6171875
13500,11314.942,2185.0576171875
15000,16517.223,-1517.22265625
8995,10088.56,-1093.5595703125
5999,8941.259,-2942.2587890625
12000,10594.171,1405.8291015625
15900,13558.611,2341.388671875
84999,82866.55,2132.453125
14499,13816.028,682.9716796875
5500,6540.627,-1040.626953125
49628,45051.535,4576.46484375
7900,12864.914,-4964.9140625
13300,14388.2,-1088.2001953125
9995,17120.92,-7125.919921875
13500,5456.612,8043.38818359375
6995,11481.62,-4486.6201171875
12995,15364.775,-2369.775390625
26998,26035.957,962.04296875
8495,6128.158,2366.841796875
7575,10994.751,-3419.7509765625
12495,11788.555,706.4453125
21998,23679.873,-1681.873046875
7995,7643.4873,351.5126953125
35990,37132.77,-1142.76953125
888,25668.062,-24780.0625
1000,8670.119,-7670.119140625
15590,13469.859,2120.140625
9995,5064.448,4930.5517578125
9907,10046.446,-139.4462890625
38599,23656.879,14942.12109375
56900,35703.89,21196.109375
7995,10056.736,-2061.736328125
9900,11113.089,-1213.0888671875
9800,10715.74,-915.740234375
13500,15847.392,-2347.3916015625
2200,6484.5347,-4284.53466796875
32795,38359.594,-5564.59375
18995,13620.162,5374.837890625
8199,45447.11,-37248.109375
11995,17250.56,-5255.560546875
40995,36504.535,4490.46484375
35590,31816.988,3773.01171875
8000,10017.829,-2017.8291015625
33888,27305.883,6582.1171875
11995,13508.892,-1513.8916015625
39950,37773.586,2176.4140625
19990,22250.047,-2260.046875
3995,7193.34,-3198.33984375
41995,41853.69,141.30859375
21971,14596.873,7374.126953125
6995,22828.018,-15833.017578125
7000,11558.878,-4558.8779296875
3990,4737.8687,-747.86865234375
84345,40076.934,44268.06640625
15600,14840.99,759.009765625
16500,16421.906,78.09375
13995,16154.862,-2159.8623046875
5000,5779.9478,-779.94775390625
14674,14851.69,-177.6904296875
13990,15223.229,-1233.228515625
6500,8260.78,-1760.7802734375
33600,35361.98,-1761.98046875
8995,5516.285,3478.71484375
13995,23333.195,-9338.1953125
29995,30136.58,-141.580078125
22500,20163.783,2336.216796875
11995,9550.254,2444.74609375
25915,24733.256,1181.744140625
14558,34548.68,-19990.6796875
8995,11851.121,-2856.12109375
26923,22452.348,4470.65234375
19984,21897.428,-1913.427734375
17900,22007.559,-4107.55859375
13599,9194.428,4404.572265625
5750,5269.5454,480.45458984375
46094,42191.29,3902.7109375
10995,13722.985,-2727.9853515625
7500,6608.672,891.328125
15500,20200.586,-4700.5859375
3400,5918.8716,-2518.87158203125
62999,61783.914,1215.0859375
14991,15609.192,-618.1923828125
16999,10009.186,6989.814453125
13995,25788.861,-11793.861328125
12995,8147.506,4847.494140625
4975,6986.0156,-2011.015625
27990,28029.008,-39.0078125
12500,10699.812,1800.1884765625
39950,37773.586,2176.4140625
4950,7048.832,-2098.83203125
2500,4216.7285,-1716.728515625
33990,34168.117,-178.1171875
28995,17410.44,11584.560546875
49990,49699.316,290.68359375
7995,9451.093,-1456.0927734375
44995,29967.943,15027.056640625
19117,24543.281,-5426.28125
18990,14941.794,4048.2060546875
6999,9740.208,-2741.2080078125
37997,37051.97,945.03125
13688,12298.357,1389.642578125
31999,29539.645,2459.35546875
7000,9871.047,-2871.046875
27495,24779.627,2715.373046875
54059,49383.473,4675.52734375
4995,4706.156,288.84423828125
35995,27809.877,8185.123046875
6500,9990.846,-3490.845703125
39995,43108.87,-3113.87109375
27999,23895.209,4103.791015625
10900,11699.84,-799.83984375
28000,20282.453,7717.546875
12000,17391.469,-5391.46875
10999,10620.092,378.908203125
33952,33903.82,48.1796875
29990,29971.873,18.126953125
3999,4300.373,-301.373046875
6565,7972.412,-1407.412109375
4950,9952.19,-5002.1904296875
9595,8728.056,866.9443359375
33590,33372.363,217.63671875
7500,22013.617,-14513.6171875
16888,15199.611,1688.388671875
11338,9634.948,1703.0517578125
6700,7137.6313,-437.63134765625
6800,10439.977,-3639.9765625
12997,10301.264,2695.736328125
29995,40837.395,-10842.39453125
4600,3334.0369,1265.963134765625
51603,44375.523,7227.4765625
24500,20297.906,4202.09375
13497,17358.795,-3861.794921875
21999,21573.756,425.244140625
2000,2710.45,-710.449951171875
17990,20023.76,-2033.759765625
59995,56914.195,3080.8046875
10885,12410.15,-1525.150390625
12150,25414.996,-13264.99609375
8900,9819.924,-919.923828125
8200,10905.37,-2705.3701171875
13950,16155.035,-2205.03515625
34995,30780.904,4214.095703125
33990,24505.367,9484.6328125
23900,10775.693,13124.306640625
42999,29216.998,13782.001953125
28882,18500.793,10381.20703125
6995,6234.0107,760.9892578125
33898,24340.797,9557.203125
4950,6095.3477,-1145.34765625
12987,12935.452,51.5478515625
5300,5295.2656,4.734375
4500,4792.039,-292.0390625
14590,20890.64,-6300.640625
2750,2862.0022,-112.002197265625
3695,5849.279,-2154.27880859375
7600,20443.277,-12843.27734375
34950,40410.008,-5460.0078125
34920,37722.523,-2802.5234375
32980,37012.926,-4032.92578125
7000,7189.906,-189.90576171875
23995,13285.43,10709.5703125
10370,9064.876,1305.1240234375
44995,42137.715,2857.28515625
29990,29890.236,99.763671875
2800,6574.522,-3774.52197265625
38888,37691.73,1196.26953125
23590,23402.307,187.693359375
13791,13710.051,80.94921875
16950,13211.55,3738.4501953125
26995,42733.074,-15738.07421875
20481,19386.133,1094.8671875
33426,27207.691,6218.30859375
20590,22219.361,-1629.361328125
5995,5291.889,703.11083984375
15989,15242.368,746.6318359375
34500,32992.555,1507.4453125
13995,27407.0,-13412.0
12900,8668.771,4231.228515625
19000,30648.863,-11648.86328125
27990,28345.87,-355.869140625
7995,8140.1167,-145.11669921875
25769,32066.143,-6297.142578125
5500,4841.061,658.93896484375
9900,11459.208,-1559.2080078125
24900,25677.861,-777.861328125
12500,7500.813,4999.18701171875
36995,31968.426,5026.57421875
3300,4282.454,-982.4541015625
14999,12625.962,2373.0380859375
45998,34431.92,11566.078125
2000,4146.3926,-2146.392578125
7950,7925.5874,24.41259765625
25900,25935.846,-35.845703125
35988,31178.025,4809.974609375
2900,3207.5728,-307.57275390625
26000,24622.637,1377.36328125
10990,11064.3545,-74.3544921875
22500,17593.193,4906.806640625
4300,6685.668,-2385.66796875
18996,23364.383,-4368.3828125
9390,15142.411,-5752.4111328125
7495,5514.1333,1980.86669921875
6499,7444.6025,-945.6025390625
9995,7890.6475,2104.3525390625
9999,10118.239,-119.2392578125
6300,5727.723,572.27685546875
58500,45726.945,12773.0546875
34880,33329.652,1550.34765625
43900,30251.824,13648.17578125
8995,5601.024,3393.97607421875
5495,11618.007,-6123.0068359375
3999,5291.889,-1292.88916015625
31990,30953.693,1036.306640625
1500,6236.647,-4736.64697265625
13995,10311.013,3683.9873046875
12000,12845.669,-845.6689453125
4500,9757.713,-5257.712890625
17990,11763.327,6226.6728515625
9399,12751.167,-3352.1669921875
10760,9448.025,1311.974609375
8500,3601.6064,4898.3935546875
6000,8928.017,-2928.0166015625
43499,42091.797,1407.203125
7999,10863.249,-2864.2490234375
4990,6128.4805,-1138.48046875
21990,21358.365,631.634765625
7000,2703.7012,4296.298828125
16500,8318.45,8181.5498046875
10000,13861.709,-3861.708984375
29990,27609.95,2380.05078125
46995,46168.73,826.26953125
4750,4139.2173,610.78271484375
25997,17714.582,8282.41796875
58995,54822.445,4172.5546875
3450,3474.903,-24.903076171875
11000,11521.706,-521.7060546875
13750,14177.711,-427.7109375
3995,6370.2324,-2375.232421875
13999,15428.199,-1429.19921875
21583,22717.39,-1134.390625
3700,5079.3696,-1379.36962890625
10995,15817.998,-4822.998046875
7988,9314.237,-1326.2373046875
20978,21316.766,-338.765625
10990,8721.613,2268.38671875
7500,6880.2563,619.74365234375
5998,6101.0386,-103.03857421875
3900,12661.493,-8761.4931640625
20971,30544.938,-9573.9375
39999,32019.105,7979.89453125
22500,22658.258,-158.2578125
7995,8925.583,-930.5830078125
62990,62806.18,183.8203125
20000,13662.907,6337.0927734375
82900,35367.926,47532.07421875
4900,5240.0645,-340.064453125
12990,18602.164,-5612.1640625
4500,5742.3306,-1242.33056640625
11995,11028.896,966.103515625
8995,10542.863,-1547.86328125
29687,34398.945,-4711.9453125
15990,24092.338,-8102.337890625
4700,9273.098,-4573.09765625
14995,9350.586,5644.4140625
24500,32064.748,-7564.748046875
49990,49699.316,290.68359375
10998,14764.926,-3766.92578125
5950,6989.4053,-1039.4052734375
25990,26880.133,-890.1328125
6750,6226.728,523.27197265625
21995,20200.738,1794.26171875
2500,2525.0273,-25.02734375
29950,21107.092,8842.908203125
30990,31087.48,-97.48046875
8999,9830.355,-831.35546875
11960,12898.692,-938.6923828125
21500,25402.143,-3902.142578125
